Hello,Szép napot. BOT.I vagyok egy mesterséges intelligencia. Írd le milyen problémád van.
ki vagy?,Egy pythonba megirt mesterseges inteligencia vagyok. Írd le milyen problémád van. Hardver - 0001H. Szofver - 0002SV. Internet - 0003NET. Periféria - 0004PF. Beszerzés - 0005BESZ. Rendszergazda értesítés - 0006RG.
Hello,Szép napot. BOT.I vagyok egy mesterséges intelligencia. Írd le milyen problémád van. Hardver - 0001H. Szofver - 0002SV. Internet - 0003NET. Periféria - 0004PF. Beszerzés - 0005BESZ. Rendszergazda értesítés - 0006RG.
Hello,Írd le milyen problémád van.
Hello,Szép napot. BOT.I vagyok egy mesterséges intelligencia. Írd le milyen problémád van. Hardver - 0001H. Szoftver - 0002SV. Internet - 0003NET. Periféria - 0004PF. Beszerzés - 0005BESZ. Rendszergazda értesítés - 0006RG.
Hello,Szia BOT.I vagyok egy mesterséges intelligencia.Írd le milyen problémád van. Hardver - 0001H. Szoftver - 0002SV. Internet - 0003NET. Periféria - 0004PF. Beszerzés - 0005BESZ. Rendszergazda értesítés - 0006RG.
0001h,Rendben van. Nézzük milyen problémád lehet.
Hello,Szia BOT.I vagyok egy mesterséges intelligencia.Írd le milyen problémád van. Hardver - 0001H. Szoftver - 0002SV. Internet - 0003NET. Periféria - 0004PF. Beszerzés - 0005BESZ. Rendszergazda értesítés - 0006RG.
0001h,Rendben van. Nézzük milyen problémád lehet. Milyen hibát észlelsz? Nem indul a gép - ER01. Elindul a gép de nincs kép - ER02.
0002SV,Melyik szoftverrel van problémád? Operációs Rendszer - 0002 OR. Novell - 0002N. GroupWise - 0002GW. Office - 0002MO. ESET - 0002ES. VPN - 0002VP. MedSol - 0002MS. MobilSync - 0002MSY.
0003NET,Nincs hálózat? Akkor ezen a telefonszámon tudod értesíteni a rendszergazdát - 0123456789.
Hello,Szép napot. BOT.I vagyok egy mesterséges intelligencia. Írd le milyen problémád van. Hardver - 0001H. Szoftver - 0002SV. Internet - 0003NET. Periféria - 0004PF. Beszerzés - 0005BESZ. Rendszergazda értesítés - 0006RG.
0006RG,Ha olyan hibád van ami rendszergazdai beavatkozást igényel akkor a következõképpen tudod jelezni. Írd le a neved/intézet/email címedet és a végére tedd a feedback kódot (0000FB).
ruben/sote/kis.ruben@semmelweis.hu 000fb,Szerintem te nem ezt akartad írni.
0000fb,Köszönöm szépen. Máris intézkedek. További szép napot!
Hello,Írd le milyen problémád van. Hardver - 0001H. Szoftver - 0002SV. Internet - 0003NET. Periféria - 0004PF. Beszerzés - 0005BESZ. Rendszergazda értesítés - 0006RG.
Hello,Szép napot. BOT.I vagyok egy mesterséges intelligencia. Írd le milyen problémád van. Hardver - 0001H. Szoftver - 0002SV. Internet - 0003NET. Periféria - 0004PF. Beszerzés - 0005BESZ. Rendszergazda értesítés - 0006RG.
Hello,Szia BOT.I vagyok egy mesterséges intelligencia.Írd le milyen problémád van. Hardver - 0001H. Szoftver - 0002SV. Internet - 0003NET. Periféria - 0004PF. Beszerzés - 0005BESZ. Rendszergazda értesítés - 0006RG.
szia,Na mi a helyzet?
Minden rendben,Ez mi akart lenni?
Hello,Szép napot. BOT.I vagyok egy mesterséges intelligencia. Írd le milyen problémád van. Hardver - 0001H. Szoftver - 0002SV. Internet - 0003NET. Periféria - 0004PF. Beszerzés - 0005BESZ. Rendszergazda értesítés - 0006RG.
Szia,Hello kell segitség? Esetleg válaszd ki miben sgíthetek neked. Itt vannak a hibakódok.Hardver - 0001H. Szoftver - 0002SV. Internet - 0003NET. Periféria - 0004PF. Beszerzés - 0005BESZ. Rendszergazda értesítés - 0006RG.
szuper,Ez mi akart lenni?
minden rendben?,Szuper. Segíthetek? Esetleg válaszd ki miben segíthetek neked. Itt vannak a hibakódok.Hardver - 0001H. Szoftver - 0002SV. Internet - 0003NET. Periféria - 0004PF. Beszerzés - 0005BESZ. Rendszergazda értesítés - 0006RG.
Hello,Szép napot. BOT.I vagyok egy mesterséges intelligencia. Írd le milyen problémád van. Hardver - 0001H. Szoftver - 0002SV. Internet - 0003NET. Periféria - 0004PF. Beszerzés - 0005BESZ. Rendszergazda értesítés - 0006RG.
Szia,Hello kell segitség? Esetleg válaszd ki miben sgíthetek neked. Itt vannak a hibakódok.Hardver - 0001H. Szoftver - 0002SV. Internet - 0003NET. Periféria - 0004PF. Beszerzés - 0005BESZ. Rendszergazda értesítés - 0006RG.
0000FB,Köszönöm szépen. Máris intézkedek. További szép napot!
kiruben sote email 0000FB,Szerintem te nem ezt akartad írni.
kisruben/sote/email feedback,Oopsz. Biztos ezt akartad?
kisruben/sote/email 0000Fb,Szerintem te nem ezt akartad írni.
Hello,Szép napot. BOT.I vagyok egy mesterséges intelligencia. Írd le milyen problémád van. Hardver - 0001H. Szoftver - 0002SV. Internet - 0003NET. Periféria - 0004PF. Beszerzés - 0005BESZ. Rendszergazda értesítés - 0006RG.
0000Fb ruben/sote/email,Na mégegyszer!
Hello,Szia BOT.I vagyok egy mesterséges intelligencia. Írd le milyen problémád van. Hardver - 0001H. Szoftver - 0002SV. Internet - 0003NET. Periféria - 0004PF. Beszerzés - 0005BESZ. Rendszergazda értesítés - 0006RG.
ruben/sote/email@email.hu,Oopsz. Biztos ezt akartad?
Hello,Írd le milyen problémád van. Hardver - 0001H. Szoftver - 0002SV. Internet - 0003NET. Periféria - 0004PF. Beszerzés - 0005BESZ. Rendszergazda értesítés - 0006RG.
Hello,Szia BOT.I vagyok egy mesterséges intelligencia. Írd le milyen problémád van. Hardver - 0001H. Szoftver - 0002SV. Internet - 0003NET. Periféria - 0004PF. Beszerzés - 0005BESZ. Rendszergazda értesítés - 0006RG.
szia,Csá tesó! Mi a stájsz?
szia,Hello kell segitség? Esetleg válaszd ki miben sgíthetek neked. Itt vannak a hibakódok.Hardver - 0001H. Szoftver - 0002SV. Internet - 0003NET. Periféria - 0004PF. Beszerzés - 0005BESZ. Rendszergazda értesítés - 0006RG.
0001h,Rendben van. Nézzük milyen problémád lehet. Milyen hibát észlelsz? Nem indul a gép - ER01. Elindul a gép de nincs kép - ER02.
er01,Oopsz. Biztos ezt akartad?
Hello,Írd le milyen problémád van. Hardver - 0001H. Szoftver - 0002SV. Internet - 0003NET. Periféria - 0004PF. Beszerzés - 0005BESZ. Rendszergazda értesítés - 0006RG.
001h,Rendben van. Nézzük milyen problémád lehet. Milyen hibát észlelsz? Nem indul a gép - ER01. Elindul a gép de nincs kép - ER02.
er01,Ha nem indul el a géped akkor sokféle probléma lehetséges. ER011 - Tápegység csere. ER012 - Alaplapi elemet kellene cserélni. ER013 - Kábelcsere. ER014 - kimozdult a kábel a helyérõl.
er02,Úgy látszik valami gond van a monitor és a géped kapcsolatával. Meg kellene nézd monitor kábel a helyén van-e.
Szia,Hello kell segitség? Esetleg válaszd ki miben sgíthetek neked. Itt vannak a hibakódok.Hardver - 0001H. Szoftver - 0002SV. Internet - 0003NET. Periféria - 0004PF. Beszerzés - 0005BESZ. Rendszergazda értesítés - 0006RG.
Hello,Írd le milyen problémád van. Hardver - 0001H. Szoftver - 0002SV. Internet - 0003NET. Periféria - 0004PF. Beszerzés - 0005BESZ. Rendszergazda értesítés - 0006RG.
0006rg,Ha olyan hibád van ami rendszergazdai beavatkozást igényel akkor a következõképpen tudod jelezni. Írd le a feedback kódot (0000FB) neved/intézet/email címedet.
0000FB,Köszi. Értesítem a rendszergazdát. Köszönöm a türelmedet. Szép napot!
kis ruben/sote/emailvemail.hu/0000fb,Na mégegyszer!
Hello,Szia BOT.I vagyok egy mesterséges intelligencia. Írd le milyen problémád van. Hardver - 0001H. Szoftver - 0002SV. Internet - 0003NET. Periféria - 0004PF. Beszerzés - 0005BESZ. Rendszergazda értesítés - 0006RG.
Hello,Írd le milyen problémád van. Hardver - 0001H. Szoftver - 0002SV. Internet - 0003NET. Periféria - 0004PF. Beszerzés - 0005BESZ. Rendszergazda értesítés - 0006RG.
Hello,Szép napot. BOT.I vagyok egy mesterséges intelligencia. Írd le milyen problémád van. Hardver - 0001H. Szoftver - 0002SV. Internet - 0003NET. Periféria - 0004PF. Beszerzés - 0005BESZ. Rendszergazda értesítés - 0006RG.
Hello,Szép napot. BOT.I vagyok egy mesterséges intelligencia. Írd le milyen problémád van. Hardver - 0001H. Szoftver - 0002SV. Internet - 0003NET. Periféria - 0004PF. Beszerzés - 0005BESZ. Rendszergazda értesítés - 0006RG.
Hello,Írd le milyen problémád van. Hardver - 0001H. Szoftver - 0002SV. Internet - 0003NET. Periféria - 0004PF. Beszerzés - 0005BESZ. Rendszergazda értesítés - 0006RG.
Hello,Szép napot. BOT.I vagyok egy mesterséges intelligencia. Írd le milyen problémád van. Hardver - 0001H. Szoftver - 0002SV. Internet - 0003NET. Periféria - 0004PF. Beszerzés - 0005BESZ. Rendszergazda értesítés - 0006RG.
Hello,Szia BOT.I vagyok egy mesterséges intelligencia. Írd le milyen problémád van. Hardver - 0001H. Szoftver - 0002SV. Internet - 0003NET. Periféria - 0004PF. Beszerzés - 0005BESZ. Rendszergazda értesítés - 0006RG.
Hello,Szép napot. BOT.I vagyok egy mesterséges intelligencia. Írd le milyen problémád van. Hardver - 0001H. Szoftver - 0002SV. Internet - 0003NET. Periféria - 0004PF. Beszerzés - 0005BESZ. Rendszergazda értesítés - 0006RG.
Hello,Szia BOT.I vagyok egy mesterséges intelligencia. Írd le milyen problémád van. Hardver - 0001H. Szoftver - 0002SV. Internet - 0003NET. Periféria - 0004PF. Beszerzés - 0005BESZ. Rendszergazda értesítés - 0006RG.
Hello,Szép napot. BOT.I vagyok egy mesterséges intelligencia. Írd le milyen problémád van. Hardver - 0001H. Szoftver - 0002SV. Internet - 0003NET. Periféria - 0004PF. Beszerzés - 0005BESZ. Rendszergazda értesítés - 0006RG.
Hello,Szia BOT.I vagyok egy mesterséges intelligencia. Írd le milyen problémád van. Hardver - 0001H. Szoftver - 0002SV. Internet - 0003NET. Periféria - 0004PF. Beszerzés - 0005BESZ. Rendszergazda értesítés - 0006RG.
Hello,Szia BOT.I vagyok egy mesterséges intelligencia. Írd le milyen problémád van. Hardver - 0001H. Szoftver - 0002SV. Internet - 0003NET. Periféria - 0004PF. Beszerzés - 0005BESZ. Rendszergazda értesítés - 0006RG.
szia,Csá tesó! Mi a stájsz?
minden rendben,Szuper. Segíthetek? Esetleg válaszd ki miben segíthetek neked. Itt vannak a hibakódok.Hardver - 0001H. Szoftver - 0002SV. Internet - 0003NET. Periféria - 0004PF. Beszerzés - 0005BESZ. Rendszergazda értesítés - 0006RG.
Hello,Írd le milyen problémád van. Hardver - 0001H. Szoftver - 0002SV. Internet - 0003NET. Periféria - 0004PF. Beszerzés - 0005BESZ. Rendszergazda értesítés - 0006RG.
Szia,Na mi a helyzet? Esetleg válaszd ki miben sgíthetek neked. Itt vannak a hibakódok.Hardver - 0001H. Szoftver - 0002SV. Internet - 0003NET. Periféria - 0004PF. Beszerzés - 0005BESZ. Rendszergazda értesítés - 0006RG.
